id_restaurant,label,food_type,city,review,geo_id
4551,best little donut house in town,donuts,concord,2.7,36
4552,chick's donut shop,donuts,concord,2.3,36
4553,king's donuts,donuts,concord,2,36
4554,donut house,donuts,cupertino,2,40
4555,donut wheel,donuts,cupertino,2.7,40
4556,manley's donut,donuts,cupertino,2,40
4557,jelly donut,donuts,daly city,2.3,41
4558,royal donut,donuts,daly city,2,41
4559,sugar bowl bakery & donuts,donuts,daly city,2,41
4560,doughboy's donuts,donuts,dublin,2.3,46
4561,johnny's donuts,donuts,dublin,2,46
4562,manleys donut,donuts,east palo alto,2,48
4563,hunt's quality donuts,donuts,el cerrito,2,49
4564,royal jelly donuts,donuts,fairfield,2,53
4565,the donut wheel,donuts,fairfield,2,53
4566,the jelly donut,donuts,fairfield,2,53
4567,brad's donut kitchen,donuts,fremont,2,59
4568,brads donut kitchen,donuts,fremont,2,59
4569,donut kettle,donuts,fremont,2,59
4570,donuts house,donuts,fremont,2,59
4571,francis donut,donuts,fremont,2,59
4572,francis donut shop,donuts,fremont,2,59
4573,francis donuts,donuts,fremont,2,59
4574,lloyd's donut kitchen,donuts,fremont,3,59
4575,maple leaf donuts,donuts,fremont,2,59
4576,mission valley donuts,donuts,fremont,2,59
4577,niles donut,donuts,fremont,2,59
4578,vasy donut shop,donuts,fremont,2.3,59
4579,o'henry donut,donuts,gilroy,2,60
4580,winchells donut house,donuts,gilroy,2,60
4581,sunshine donuts,donuts,half moon bay,3,63
4582,dolphin donut,donuts,hayward,2,64
4583,donut express,donuts,hayward,2,64
4584,donut express,donuts,hayward,2,64
4585,donut factory,donuts,hayward,2,64
4586,edna donut by george,donuts,hayward,2.3,64
4587,fairway park donuts,donuts,hayward,2,64
4588,fashion island doughnuts,donuts,hayward,2,64
4589,garry's donuts,donuts,hayward,2,64
4590,great donut,donuts,hayward,2,64
4591,happy doughnuts,donuts,hayward,2,64
4592,lees donuts 4 & lees donuts,donuts,hayward,2,64
4593,pixie donuts,donuts,hayward,2,64
4594,stanly donuts,donuts,hayward,2,64
4595,sunrise donuts,donuts,hayward,2,64
4596,tommy's master donut,donuts,hayward,2,64
4597,world fare donuts,donuts,hayward,2,64
4598,mrs gs donuts,donuts,hercules,2,66
4599,donut & deli,donuts,hollister,2,67
4600,jessie donut house,donuts,hollister,2,67
4601,sweet donuts,donuts,hollister,2,67
4602,johnny's donuts,donuts,lafayette,2,73
4603,best donuts,donuts,livermore,2.7,75
4604,donut wheel,donuts,livermore,2.7,75
4605,springtown donuts,donuts,livermore,2,75
4606,lucky donuts,donuts,los altos,2,76
4607,best donuts,donuts,los gatos,2,77
4608,maple leaf donut,donuts,los gatos,2,77
4609,sk donuts shop,donuts,los gatos,2,77
4610,the donut hole,donuts,los gatos,2,77
4611,mr mom donuts,donuts,martinez,2,82
4612,sunrise donut,donuts,martinez,2.3,82
4613,donut depot,donuts,menlo park,2,83
4614,menlo donut & ice cream,donuts,menlo park,2,83
4615,sams donuts,donuts,millbrae,2,85
4616,beth's donut shop,donuts,milpitas,2,86
4617,christy's donuts,donuts,milpitas,2,86
4618,donut basket,donuts,milpitas,2,86
4619,donut basket,donuts,milpitas,2,86
4620,lombado's donuts,donuts,morgan hill,3,91
4621,o'henry donut,donuts,morgan hill,3.2,91
4622,donut basket,donuts,mountain view,2,94
4623,donut den,donuts,mountain view,2,94
4624,donuts field,donuts,mountain view,2,94
4625,olivari donuts,donuts,mountain view,2.3,94
4626,coopers donuts,donuts,newark,2,96
4627,dees donuts & coffee,donuts,newark,2,96
4628,donut world,donuts,newark,2,96
4629,mowry donut,donuts,newark,2,96
4630,penny donut shop,donuts,newark,2,96
4631,baughman's donut shop,donuts,oakland,2,98
4632,dick's donuts,donuts,oakland,2,98
4633,donut corner,donuts,oakland,2,98
4634,donuts & thing,donuts,oakland,2,98
4635,donuts 'n' subs,donuts,oakland,2,98
4636,fairway pk donut shop restaurant bakery,donuts,oakland,2,98
4637,golden fluff donuts,donuts,oakland,2,98
4638,grand donuts,donuts,oakland,2,98
4639,great donut,donuts,oakland,2,98
4640,lee's donuts,donuts,oakland,2,98
4641,lees donuts,donuts,oakland,2,98
4642,lees donuts,donuts,oakland,2,98
4643,maly donuts & ice cream & burg,donuts,oakland,2,98
4644,queen donuts,donuts,oakland,2,98
4645,silver yuen donut shop,donuts,oakland,2,98
4646,star donuts,donuts,oakland,2,98
4647,giant donuts & ice cream,donuts,oakley,2,99
4648,donut time,donuts,pacifica,2,104
4649,bob's donuts,donuts,palo alto,2,105
4650,moms donuts,donuts,pittsburg,2,111
4651,diablo donuts,donuts,pleasant hill,2,112
4652,donut king,donuts,pleasant hill,2,112
4653,donut king,donuts,pleasanton,2,113
4654,hacienda donut,donuts,pleasanton,2,113
4655,heritage donuts,donuts,pleasanton,2,113
4656,the jelly donut,donuts,pleasanton,2.5,113
4657,chuck's donuts,donuts,redwood city,3,116
4658,chucks donut,donuts,redwood city,2,116
4659,fashion island doughnuts,donuts,redwood city,2,116
4660,fashion island doughnuts,donuts,redwood city,2,116
4661,fashion island doughnuts,donuts,redwood city,2,116
4662,nuris donut house,donuts,redwood city,2,116
4663,andy's donut stop,donuts,richmond,2,117
4664,donut works,donuts,richmond,2,117
4665,mira vista donut and deli,donuts,richmond,2,117
4666,margies house of donuts,donuts,rodeo,2,120
4667,donut king,donuts,south san francisco,2,150
4668,chuck's donuts,donuts,san carlos,2,127
4669,wild bill's donuts,donuts,san carlos,2.3,127
4670,bascom donuts,donuts,san jose,2,129
4671,brooks donut,donuts,san jose,2,129
4672,chau's donut,donuts,san jose,2,129
4673,christy's donut,donuts,san jose,2,129
4674,city donuts,donuts,san jose,2,129
4675,daily donuts,donuts,san jose,2,129
4676,daily donuts,donuts,san jose,2,129
4677,dawn donut,donuts,san jose,2,129
4678,denise's donut shop,donuts,san jose,2,129
4679,donut basket,donuts,san jose,2,129
4680,donut basket,donuts,san jose,2,129
4681,donut basket,donuts,san jose,2,129
4682,donut basket,donuts,san jose,2,129
4683,donut basket,donuts,san jose,2,129
4684,donut express,donuts,san jose,2,129
4685,donut king,donuts,san jose,2,129
4686,donut works,donuts,san jose,2,129
4687,dunkin donuts,donuts,san jose,2,129
4688,fresh donut & muffin shop,donuts,san jose,2,129
4689,georges donuts,donuts,san jose,2,129
4690,golden lite donuts,donuts,san jose,2,129
4691,honey o-cream donut,donuts,san jose,2,129
4692,hooz donuts,donuts,san jose,2,129
4693,hooz donuts,donuts,san jose,2,129
4694,jackson donuts,donuts,san jose,2,129
4695,jelly donuts,donuts,san jose,2,129
4696,jim donuts shop,donuts,san jose,2,129
4697,kingberry donut shop,donuts,san jose,2,129
4698,manley donut,donuts,san jose,2,129
4699,manley donut,donuts,san jose,2,129
4700,manley's donut,donuts,san jose,2,129
4701,maple leaf donut shop,donuts,san jose,2,129
4702,maple leaf donuts,donuts,san jose,2,129
4703,maple leaf donuts,donuts,san jose,2,129
4704,o henry donut,donuts,san jose,2,129
4705,queens donut,donuts,san jose,2,129
4706,rolfs sputniks & donuts,donuts,san jose,2,129
4707,rollo's donut,donuts,san jose,2,129
4708,sam's donuts,donuts,san jose,2,129
4709,tasty donuts,donuts,san jose,2,129
4710,tully donuts,donuts,san jose,2,129
4711,winchell's donuts,donuts,san jose,2,129
4712,world donut & ice cream,donuts,san jose,2,129
4713,yum yum donut,donuts,san jose,2,129
4714,donut express,donuts,san leandro,2,131
4715,donut works,donuts,san leandro,2,131
4716,jimmys donut & pastries,donuts,san leandro,2,131
4717,lees donut,donuts,san leandro,2,131
4718,lucky donuts,donuts,san leandro,2,131
4719,ming's donuts,donuts,san leandro,2,131
4720,slikker's donut,donuts,san leandro,2,131
4721,sun donuts,donuts,san leandro,2,131
4722,sunshine donuts,donuts,san leandro,2,131
4723,lees donuts,donuts,san lorenzo,2,132
4724,chez nicole donuts,donuts,san mateo,2,134
4725,christine donut,donuts,san mateo,2,134
4726,fashion island doughnuts,donuts,san mateo,2,134
4727,granmas donuts,donuts,san mateo,2,134
4728,hunt's quality donuts,donuts,san mateo,2,134
4729,wild bill's donuts,donuts,san mateo,2.7,134
4730,dam good donuts,donuts,san pablo,2,135
4731,danny boy donut pastrie & deli,donuts,san pablo,2,135
4732,ohenry donuts,donuts,san pablo,2,135
4733,ohenry donuts,donuts,san pablo,2,135
4734,best donuts,donuts,san ramon,2,137
4735,digbys donut,donuts,san ramon,2.7,137
4736,donut & things,donuts,san ramon,2,137
4737,best donuts,donuts,santa clara,2,138
4738,donut den,donuts,santa clara,2,138
4739,donut den,donuts,santa clara,2,138
4740,donuts kettle,donuts,santa clara,2,138
4741,king donut,donuts,santa clara,2,138
4742,maple leaf donuts,donuts,santa clara,2,138
4743,palm donuts,donuts,santa clara,2.3,138
4744,stan's donut shop,donuts,santa clara,3.3,138
4745,allbright's donuts,donuts,santa cruz,2,139
4746,cefiross donuts,donuts,santa cruz,3,139
4747,ferrell's donut house,donuts,santa cruz,2,139
4748,ferrells donuts,donuts,santa cruz,1.7,139
4749,donut kettle,donuts,sunnyvale,2,152
4750,donut shop,donuts,sunnyvale,2,152
4751,lawrence donuts,donuts,sunnyvale,2,152
4752,marty's donuts,donuts,sunnyvale,2,152
4753,amy's donut,donuts,union city,2,159
4754,dee's bakery & donuts,donuts,union city,2,159
4755,donut delight,donuts,union city,2,159
4756,happy time donut,donuts,union city,2,159
4757,sk donut shop,donuts,union city,2,159
4758,u c donuts & deli,donuts,union city,2,159
4759,yum yum donut franchise  613,donuts,union city,2,159
4760,yum yum donut franchise  613b,donuts,union city,2,159
4761,arthurs donuts,donuts,vallejo,2,161
4762,doughboy donuts,donuts,vallejo,2,161
4763,royal jelly donuts,donuts,vallejo,2,161
4764,the jelly donut,donuts,vallejo,2,161
4765,als donuts,donuts,walnut creek,2,163
4766,als donuts,donuts,walnut creek,2,163
4767,flaky cream donut shop,donuts,walnut creek,2,163
4768,winchell's donut house,donuts,watsonville,2,164
4769,tonys donut shop,donuts,south san francisco,2,150
4770,winchell's donut house,donuts,alameda,2,1
4771,alameda golf course-cktl loung,drinks,alameda,2,1
4772,buckhorn lounge,drinks,alameda,3,1
4773,clancy's restaurant & bar,drinks,alameda,2,1
4774,driftwood bar & coffee house,drinks,alameda,2.5,1
4775,exchange bar,drinks,alameda,2,1
4776,fireside lounge,drinks,alameda,2,1
4777,mc grath's irish pub,drinks,alameda,2,1
4778,oryans island city tavern,drinks,alameda,2.7,1
4779,shamrock irish pub,drinks,alameda,2,1
4780,the buckhorn,drinks,alameda,2,1
4781,time out lounge,drinks,alameda,2,1
4782,young's cocktail lounge,drinks,alameda,2,1
4783,sidelines sport bar/brill rstr,drinks,alamo,2,2
4784,hotsy totsy,drinks,albany,2,3
4785,allstar sports bar & grill,drinks,antioch,2,7
4786,blus club,drinks,antioch,2,7
4787,corner club,drinks,antioch,2,7
4788,lou's bar,drinks,antioch,2,7
4789,new wheel lounge,drinks,antioch,2,7
4790,nineteenth hole,drinks,antioch,2,7
4791,potatoe barge,drinks,antioch,2.3,7
4792,puchs pub,drinks,antioch,2,7
4793,sherry's cocktail lounge,drinks,aptos,2,8
4794,blake's on telegraph,drinks,berkeley,2.3,16
4795,castro st bar & grill,drinks,mountain view,2.7,94
4796,charle's bar & grill,drinks,mountain view,2,94
4797,joe's bar & grill,drinks,san jose,2,129
4798,san jose tied house,drinks,san jose,3.3,129
4799,duffys sports cafe,drinks,scotts valley,2,143
4800,41 st yard line bar & grill,drinks,soquel,2,148
4801,feedlot,drinks,tres pinos,2.8,157
4802,skyline bar & grill,drinks,woodside,2,167
4803,carrs drive in,drive in,forestville,2,55
4804,supreme drive inn,drive in,sebastopol,2,145
4805,mel's drive-in,drive in,san francisco,2,128
4806,haute stuff,eclectic,martinez,2.5,82
4807,pee wee muldoons,eclectic,brentwood,3,21
4808,catahoula restaurant and saloon,eclectic,calistoga,2.7,25
4809,sahari,egyptian,sunnyvale,3.4,152
4810,ethiopia restaurant,ethiopian,berkeley,3.2,16
4811,addis ethiopian restaurant,ethiopian,oakland,2.5,98
4812,asmara restaurant,ethiopian,oakland,3.3,98
4813,ethiopian restaurant-rasselas,ethiopian,san francisco,3,128
4814,the blue nile,ethiopian,berkeley,3.3,16
4815,gojo,ethiopian,san jose,2.8,129
4816,nyala restaurant,ethiopian,san francisco,3,128
4817,massawa,ethiopian,san francisco,3.4,128
4818,cafe mozart,european,san francisco,3.6,128
4819,anton & michel,european,carmel,3,28
4820,crustacean,european,san francisco,2,128
4821,hot dog on a stick,fast food,capitola,2,27
4822,kentucky fried chicken,fast food,capitola,2,27
4823,alido's ii fast food restaurant,fast food,san francisco,2,128
4824,chinese fast food,fast food,san francisco,2,128
4825,dragon's fast food restaurant,fast food,san francisco,2,128
4826,russell's fast food,fast food,san francisco,2,128
4827,shandy chinese fast food,fast food,san francisco,3,128
4828,mr chau's,fast food,cupertino,2,40
4829,mr chau's,fast food,san jose,2,129
4830,mcdonald's,fast food,pacifica,2,104
4831,taco bell,fast food,pacifica,2,104
4832,taco bell,fast food,pacifica,2,104
4833,camelot fish & chips,fast food,pacifica,3.3,104
4834,3 stars filipino chinese rest,filipino,daly city,2,41
4835,maharlika filipino fast foods,filipino,daly city,2.7,41
4836,maharlika restaurant,filipino,fremont,2,59
4837,ronald's kamayan,filipino,milpitas,2,86
4838,goldilocks bake shop,filipino,south san francisco,2.7,150
4839,solita,filipino,south san francisco,2.3,150
4840,kenkoy's diner,filipino,san francisco,2,128
4841,philippine restaurant,filipino,san francisco,2,128
4842,the house of lumpia,filipino,san francisco,2,128
4843,filipiniana cuisine,filipino,san jose,2,129
4844,filipino food outlet,filipino,san jose,2,129
4845,ling nam noodle house,filipino,south san francisco,2,150
4846,barrio fiesta,filipino,milpitas,2.3,86
4847,mamon luk,filipino,daly city,2,41
4848,toppings,filipino,daly city,2.8,41
4849,ongpin noodle house and restaurant,filipino,south san francisco,3,150
4850,filipino buffet,filipino,san jose,3,129
4851,max's of the philippines,filipino,south san francisco,2.7,150
4852,the stewart house,fine intercontinental,grass valley,3.6,62
4853,fondue fred,fondue,berkeley,2.9,16
4854,anh hong restaurant,fondue,san jose,2.3,129
4855,la fondue,fondue,saratoga,4.2,141
4856,le bouc,french,alameda,2.7,1
4857,chez renee,french,aptos,3.1,8
4858,au-coquelet,french,berkeley,2.6,16
4859,le bateau ivre,french,berkeley,2.8,16
4860,lescargot,french,burlingame,3.4,23
4861,cafe de paris,french,danville,2.8,42
4862,la belle creole,french,emeryville,3.3,52
4863,le chalet restaurant,french,fairfield,2,53
4864,le maconnais restaurant,french,hayward,3,64
4865,le maconnais restaurant,french,hayward,2,64
4866,rue de main,french,hayward,3.7,64
4867,le marquis,french,lafayette,3.2,73
4868,tourelle cafe & restaurant,french,lafayette,3.2,73
4869,cafe marcella,french,los gatos,4.3,77
4870,pigalle,french,los gatos,2.7,77
4871,la beaus,french,martinez,2,82
4872,le pot au feu,french,menlo park,3.7,83
4873,chez maurice restaurant,french,moraga,2.8,90
4874,chanterelle,french,napa,2.8,95
4875,la boucane,french,napa,3,95
4876,chef paul's,french,oakland,3.5,98
4877,chez simone,french,oakland,2.3,98
4878,la creme de la creme,french,oakland,3.9,98
4879,nouveau trattoria,french,palo alto,3.3,105
4880,le paradis,french,pinole,2,110
4881,la rochelle,french,pleasanton,2.4,113
4882,j french cooks,french,san carlos,2.3,127
4883,adriatic continental and seafood cuisine,french,san francisco,2,128
4884,aioli-restaurants,french,san francisco,2,128
4885,amelio's,french,san francisco,2.3,128
4886,bistro clovis,french,san francisco,2.5,128
4887,brasserie tomo,french,san francisco,2.7,128
4888,cafe bastille,french,san francisco,3.3,128
4889,cafe claude,french,san francisco,2.6,128
4890,cafe maisonnette,french,san francisco,3,128
4891,fleur de lys,french,san francisco,3.6,128
4892,fringale restaurant,french,san francisco,3.8,128
4893,janot's,french,san francisco,2.7,128
4894,jeanne d'arc,french,san francisco,2.8,128
4895,l'entrecote de paris,french,san francisco,2,128
4896,l'olivier french restaurant,french,san francisco,3,128
4897,la belle saison restaurant,french,san francisco,2.3,128
4898,la brasserie francaise restaurant,french,san francisco,2.3,128
4899,la marmite restaurant,french,san francisco,2,128
4900,la quiche restaurant,french,san francisco,2,128
4901,le central restaurant brasserie,french,san francisco,3.3,128
4902,le trou restaurant francais,french,san francisco,2.5,128
4903,les joulins bistro,french,san francisco,2,128
4904,lupann's,french,san francisco,2.8,128
4905,luzern restaurant,french,san francisco,2.3,128
4906,masa's restaurant,french,san francisco,4.5,128
4907,prevot's,french,san francisco,2,128
4908,rue lepic,french,san francisco,2.7,128
4909,sherman house,french,san francisco,3,128
4910,ti couz,french,san francisco,3,128
4911,zazie,french,san francisco,2.8,128
4912,cafe les amis,french,san jose,2,129
4913,rue de paris restaurant,french,san jose,2.3,129
4914,little europe,french,san leandro,2,131
4915,le bistro,french,san lorenzo,2,132
4916,bella vista restaurant,french,woodside,4.4,167
4917,le chateaubriand,french,san ramon,3.3,137
4918,marjolaine french pastries,french,saratoga,2.8,141
4919,chez dyon,french,walnut creek,2,163
4920,l'virage,french,walnut creek,3,163
4921,la-cigale,french,walnut creek,2.5,163
4922,la cocotte inc,french,walnut creek,2,163
4923,soizic bistro,french,oakland,3.4,98
4924,anjou,french,san francisco,3.3,128
4925,the hilltop cafe,french,novato,3.1,97
4926,chez michel,french,san francisco,2.8,128
4927,city of paris restaurant & bar,french,san francisco,2.7,128
4928,cyrano le french restaurant,french,san francisco,2,128
4929,l'olivier french restaurant,french,san francisco,2,128
4930,le cyrano french restaurant,french,san francisco,2.7,128
4931,moulin rouge restaurant,french,san francisco,2.7,128
4932,domaine chandon,french,yountville,4,168
4933,gourmet corner,french,benicia,2.7,15
4934,l'amie donia,french,palo alto,3.2,105
4935,le chalet basque,french,san rafael,2.7,136
4936,sent sovi,french,saratoga,4.2,141
4937,la folie,french,san francisco,4.3,128
4938,douce france,french,palo alto,3.3,105
4939,douce france,french,palo alto,2,105
4940,act iv,french,san francisco,2.7,128
4941,eos restaurant/wine bar,french,san francisco,3.3,128
4942,crepe bistro,french,davis,2.7,44
4943,pascal french oven,french,walnut creek,2.5,163
4944,nina's cafe,french,menlo park,2.8,83
4945,le gourmet,french,san leandro,3.4,131
4946,alain rondelli,french,san francisco,3.4,128
4947,little paris,french,san francisco,2,128
4948,pastis,french,san francisco,2.7,128
4949,cassis bistro,french,san francisco,3,128
4950,fresh cream,french,monterey,3.5,89
4951,"avenue, the",french,carmel,3.2,28
4952,la maison,french,castro valley,2.8,29
4953,the dining room at the ritz carlton,french,san francisco,4.5,128
4954,papillon,french,fremont,3,59
4955,left bank,french,larkspur,2.7,74
4956,chateau des fleurs,french,half moon bay,3.4,63
4957,claude & dominique bistro,french,pleasanton,3.4,113
4958,la petite auberge,french,san rafael,2,136
4959,the resturant (at meadowood),french,saint helena,3.8,123
4960,kincaid's boulevard restaurant bistro,french,carmel,2,28
4961,french rooster,french,belmont,2.8,12
4962,la bergerie,french,san francisco,2.7,128
4963,creekside bistro,french,san anselmo,2.7,125
4964,patisserie,french,carmel,2,28
4965,le charm,french,san francisco,3.3,128
4966,melac's,french,pacific grove,3.3,103
4967,mere michelle,french,saratoga,1.7,141
4968,chef paul's restaurant,french,piedmont,3,109
4969,ru lepic,french,san francisco,2.7,128
4970,bistro alexis,french,san francisco,3,128
4971,la boheme restaurant,french,fremont,2.7,59
4972,aqua,french,san francisco,4.1,128
4973,zare,french,san francisco,2.7,128
4974,plouf,french,san francisco,3,128
4975,c'est si bon,french,fremont,3.3,59
4976,hugo's cafe,fusion,palo alto,3.6,105
4977,bavarian corner,german,alameda,2.3,1
4978,tyrolean inn,german,ben lomond,2.8,14
4979,hof brau haus,german,hayward,2,64
4980,tillie's,german,moss beach,2,92
4981,mr d hofbrau,german,oakland,2,98
4982,elbe,german,palo alto,3.5,105
4983,the cellar hof brau,german,pittsburg,2,111
4984,german cook restaurant,german,san francisco,2.3,128
4985,schroeder's restaurant,german,san francisco,2.7,128
4986,speckmann's,german,san francisco,2.4,128
4987,germania restaurant at the hochburg,german,san jose,3.6,129
4988,hochburg von germania,german,san jose,3,129
4989,teskes germania restaurant,german,san jose,2.5,129
4990,frank's saloon hof brau,german,san leandro,2,131
4991,walnut creek hofbrau house,german,walnut creek,2,163
4992,hardy's bavaria,german,sunnyvale,3.4,152
4993,little bavaria restaurant,german,novato,2.3,97
4994,marshall house german restaurant,german,santa rosa,2,140
4995,roelz axel marshall house german restaurant,german,santa rosa,2,140
4996,deutschlander restaurant,german,san francisco,2,128
4997,black forest inn,german,los altos,3,76
4998,sudwerk - hubsch brau,german,davis,2.7,44
4999,suppenkueche restaurant,german,san francisco,3.5,128
5000,speckman's of calistoga,german,calistoga,2,25
5001,german restaurant * cafe,german,san ramon,2.7,137
5002,yanni,greek,burlingame,2,23
5003,yiassoo,greek,campbell,2.6,26
5004,yiassoo cafe,greek,cupertino,2,40
5005,yiassoo restaurant,greek,cupertino,3,40
5006,sweiss gyros & pita,greek,emeryville,2.8,52
5007,moonshadows,greek,felton,2.8,54
5008,gyro place,greek,martinez,2,82
5009,gyros corner,greek,newark,2,96
5010,asimakopoulos cafe & deli,greek,san francisco,2.8,128
5011,greco-romana pizza caffe,greek,san francisco,2.5,128
5012,panos',greek,san francisco,2.5,128
5013,salonika greek restaurant,greek,san francisco,3.3,128
5014,the greek islands cafe,greek,san francisco,2,128
5015,verona restaurant & pizza,greek,san francisco,2.3,128
5016,yiassoo,greek,san jose,3,129
5017,eliopoulos family restaurant,greek,san leandro,2,131
5018,papas church,greek,santa cruz,3,139
5019,evvia,greek,palo alto,3.2,105
5020,rainbow pizza,greek,san mateo,2.7,134
5021,greek bistro,greek,sebastopol,2.4,145
5022,athens greek restaurant,greek,san francisco,2,128
5023,bill's cafe,greek,san jose,2.8,129
5024,santa fe bar and grill,grill,berkeley,3,16
5025,boulder creek grille & cafe,grill,boulder creek,2.3,20
5026,california bar & grill,grill,burlingame,2,23
5027,california bar & grill,grill,burlingame,2,23
5028,gary's sports bar & grill,grill,campbell,2.6,26
5029,busters grill & bar,grill,cupertino,2.3,40
5030,carnival bar & grill,grill,daly city,2,41
5031,park hyatt,grill,san francisco,2,128
5032,stoddard's,grill,sunnyvale,3.5,152
5033,sam's grill and seafood restaurant,grill,san francisco,2.8,128
5034,baby sal's seafood grill,grill,corte madera,3.2,37
5035,wallys bar & grill,grill,dixon,2,45
5036,jack london grill,grill,glen ellen,2,61
5037,"sonoma mountain grill, the",grill,glen ellen,2,61
5038,holidaze bar & grill,grill,petaluma,2,108
5039,jerome's cafe & grill,grill,petaluma,3,108
5040,chili's grill & bar,grill,rohnert park,2,121
5041,harvest grill at the doubletree hotel,grill,santa rosa,2,140
5042,ozzie's grill,grill,santa rosa,2,140
5043,santa rosa grill restaurant,grill,santa rosa,2,140
5044,stony point grill,grill,santa rosa,2,140
5045,valley ford grill,grill,santa rosa,2,140
5046,applewood grill the,grill,sebastopol,2,145
5047,skip's bar & grill,grill,sebastopol,2,145
5048,eastside oyster bar & grill,grill,sonoma,2.7,146
5049,grille at sonoma mission inn,grill,sonoma,2,146
5050,sonoma grove bar & grill,grill,sonoma,2,146
5051,bankfirst natl bar & grill,grill,suisun city,2,151
5052,nob hill grille restaurant,grill,san francisco,2,128
5053,park grill the,grill,san francisco,3,128
5054,stars restaurant private grill,grill,san francisco,2.3,128
5055,mustards,grill,yountville,3.2,168
5056,del monte bar and grill,grill,sunnyvale,2.8,152
5057,gulf coast grill & bar,grill,oakland,2,98
5058,kincaids bayhouse,grill,oakland,3.4,98
5059,smitty's bar and grill,grill,mountain view,1.8,94
5060,california cafe bar & grill,grill,walnut creek,3,163
5061,merchant & main grill & bar,grill,vacaville,2.5,160
5062,orida grill,grill,orinda,3.5,101
5063,hydro bar & grill,grill,calistoga,2,25
5064,grillmaster,grill,cupertino,2.3,40
5065,la belle creole,haitian,emeryville,3.3,52
5066,"touch of aloha restaurant, a",hawaiian,milpitas,2.9,86
5067,ricks,hawaiian,san francisco,3,128
5068,juice club,health,cupertino,3.8,40
5069,smart alec's,health,berkeley,2.5,16
5070,hof brau haus,hoffbrau,hayward,2,64
5071,court hof brau,hoffbrau,oakland,2,98
5072,first and ten hof brau,hoffbrau,oakland,2,98
5073,jerry t's hof brau,hoffbrau,oakland,2,98
5074,jesse's hof brau,hoffbrau,oakland,2,98
5075,the cellar hof brau,hoffbrau,pittsburg,2,111
5076,hof brau cafe,hoffbrau,south san francisco,2,150
5077,frank's saloon hof brau,hoffbrau,san leandro,2,131
5078,hof brau,hoffbrau,san mateo,2,134
5079,san mateo hof brau,hoffbrau,san mateo,2,134
5080,oliver's hof brau,hoffbrau,oakland,3,98
5081,harry's hofbrau,hoffbrau,san leandro,2.3,131
5082,all american dog,hot dogs,alameda,2,1
5083,jumbo hot dog,hot dogs,alameda,2,1
5084,super hot dog,hot dogs,alameda,2,1
5085,weinerschnitzel,hot dogs,alameda,1.7,1
5086,casper's hot dogs,hot dogs,antioch,2,7
5087,ernie's hotdogs,hot dogs,antioch,2,7
5088,jerry's hot dogs,hot dogs,antioch,2.3,7
5089,weinerschnitzel,hot dogs,antioch,2,7
5090,wieneschnitzel,hot dogs,antioch,2,7
5091,chars hot dogs,hot dogs,benicia,3.8,15
5092,hot diggidy dog,hot dogs,benicia,2,15
5093,rainbow hotdog,hot dogs,campbell,2,26
5094,wienerschnitzel,hot dogs,campbell,2,26
5095,wienerschnitzel,hot dogs,campbell,2,26
5096,dave's hot dogs,hot dogs,clayton,2,33
5097,eric's all american hot dogs,hot dogs,concord,2,36
5098,hot diggity dogs,hot dogs,concord,2,36
5099,lisa's house of hot dogs,hot dogs,concord,2.3,36
5100,the hot dog palace,hot dogs,concord,2.3,36
5101,underdog,hot dogs,concord,2,36
5102,wienerschnitzel,hot dogs,concord,2,36
5103,zips hot dog,hot dogs,concord,2,36
5104,hot dog on a stick,hot dogs,cupertino,1.7,40
5105,hot dog on a stick,hot dogs,daly city,2,41
5106,plus hot dogs,hot dogs,daly city,2,41
5107,sam's dog house,hot dogs,el sobrante,2,51
5108,ski's hot dogs,hot dogs,hayward,2,64
5109,team hot dog,hot dogs,hayward,2,64
5110,bj's chili dogs,hot dogs,hollister,2,67
5111,the hot dog depot,hot dogs,martinez,2,82
5112,hot dog bill,hot dogs,millbrae,2,85
5113,the famous frankfurter,hot dogs,millbrae,2.8,85
5114,wienerschnitzel,hot dogs,milpitas,2,86
5115,a & w restaurant,hot dogs,mountain view,2,94
5116,wienerschnitzel,hot dogs,mountain view,2.3,94
5117,ernie's hotdogs,hot dogs,oakley,2,99
5118,hot dog heaven,hot dogs,pacheco,2,102
5119,gourmet franks,hot dogs,palo alto,2,105
5120,dogs on the bun,hot dogs,pleasant hill,2,112
5121,b j's gourmet hot dogs,hot dogs,redwood city,2,116
5122,bj's gourmet hot dogs,hot dogs,redwood city,2,116
5123,wienerschnitzel,hot dogs,redwood city,2,116
5124,general franks,hot dogs,richmond,2,117
5125,pup hut,hot dogs,richmond,2,117
5126,the dog house,hot dogs,san bruno,2,126
5127,a & w restaurant,hot dogs,san jose,2,129
5128,alexanders haute dogs,hot dogs,san jose,2,129
5129,billys hot dogs,hot dogs,san jose,2,129
5130,daddy dog,hot dogs,san jose,2,129
5131,franks a million,hot dogs,san jose,2,129
5132,grand slam dogs,hot dogs,san jose,2,129
5133,h t's hot dogs,hot dogs,san jose,2,129
5134,happy dogs,hot dogs,san jose,2,129
5135,hot dog on a stick,hot dogs,san jose,2,129
5136,jr hot dog,hot dogs,san jose,2,129
5137,mari linns hot dogs,hot dogs,san jose,2,129
5138,marks hot dogs,hot dogs,san jose,2,129
5139,mels crazy dogs,hot dogs,san jose,2,129
