user_id,locale,birthyear,gender,joinedAt,location,timezone
2694809416,id_ID,1990.0,male,374597,Medan  Indonesia,420.0
351801772,en_US,1975.0,male,375361,Waianae  Hawaii,-600.0
2792856754,id_ID,1993.0,male,374738,Medan  Indonesia,420.0
3256961152,en_US,1994.0,male,375457,Phnom Pen  Phnum Penh  Cambodia,420.0
1157924193,ka_GE,1993.0,male,375614,Tbilisi  Georgia,240.0
4195660981,id_ID,1991.0,male,375661,Yogyakarta,420.0
4190165036,id_ID,1993.0,male,374786,Medan  Indonesia,420.0
1935452377,en_GB,1993.0,male,375367,Kampala  Uganda,180.0
2624862533,en_GB,1992.0,female,375489,Phnom Penh,420.0
71688472,en_US,1977.0,male,375931,Los Angeles  CA,-480.0
2465513009,en_US,1986.0,male,373352,,-360.0
1152125988,fr_FR,1990.0,female,375343,Bel Air  Flacq  Mauritius,240.0
3310268237,en_US,1981.0,male,375445,Phnom Penh,420.0
1101602207,id_ID,1995.0,female,375488,Jombang  Jawa Timur  Indonesia,420.0
880096064,id_ID,1994.0,male,375948,Medan  Indonesia,420.0
516353916,en_US,1991.0,male,375461,Phnom Penh,420.0
437050836,es_LA,1999.0,male,375976,Santo Domingo  Dominican Republic,-300.0
1528359455,id_ID,1995.0,male,375443,Medan  Indonesia,420.0
1767855106,id_ID,1997.0,female,375627,Medan  Indonesia,-420.0
51165908,id_ID,1997.0,male,375129,Medan  Indonesia,420.0
1195601618,id_ID,1994.0,male,375341,Yogyakarta,420.0
1404395751,id_ID,1998.0,male,374961,London  Ohio,420.0
486884397,id_ID,1994.0,female,375439,Yogyakarta,420.0
1150601139,en_US,1989.0,female,374641,Toronto  Ontario,-300.0
687313787,en_US,1988.0,male,375384,Yogyakarta,420.0
4122019703,es_ES,1997.0,female,375570,Santo Domingo  Dominican Republic,-240.0
45139176,id_ID,1993.0,female,375391,Jogjakarta  Indonesia,420.0
2244689014,id_ID,1994.0,female,375086,Medan  Indonesia,-300.0
2634481972,en_US,1995.0,male,375460,Battambang,420.0
1531339765,id_ID,1995.0,male,374575,DKI Jakarta,420.0
1620608449,id_ID,1996.0,male,374812,Medan  Indonesia,420.0
2353444142,en_US,1993.0,female,375583,Port Louis  Mauritius,240.0
4000106370,en_US,1991.0,female,375458,New York  New York,-480.0
3815063730,id_ID,1993.0,male,375396,Padang Sidempuan,420.0
4197193550,en_US,1958.0,female,373955,,-480.0
351313256,id_ID,1991.0,male,375357,Yogyakarta,420.0
1304321680,id_ID,1993.0,female,374741,Medan  Indonesia,420.0
3867241412,ms_MY,1996.0,male,375432,Jombang  Jawa Timur  Indonesia,420.0
4201750807,es_ES,1992.0,male,375480,Santo Domingo  Dominican Republic,-240.0
240018991,en_US,1994.0,male,375488,Phnom Pen  Phnum Penh  Cambodia,-300.0
3093978794,en_US,1988.0,female,375474,La Flora  Savanne  Mauritius,240.0
1287950172,en_GB,1984.0,female,375540,Phnom Penh,420.0
677048573,en_US,1977.0,male,375430,Bantul,420.0
2467409062,en_US,1996.0,female,375489,Paris  France,240.0
3946163681,id_ID,1996.0,male,374750,Medan  Indonesia,420.0
603763318,en_GB,1953.0,male,375471,Epsom,
4205646791,id_ID,1991.0,male,375484,Yogyakarta,420.0
4057542584,fa_IR,1983.0,male,376150,  ,210.0
2332715028,en_US,1991.0,male,375486,Phnom Penh,420.0
4141924620,es_ES,1997.0,female,375481,Santo Domingo  Dominican Republic,-240.0
1761058217,id_ID,1991.0,male,375392,Yogyakarta,420.0
2184501135,en_US,1988.0,male,375544,Phnom Pen  Phnum Penh  Cambodia,420.0
3820521570,en_US,1994.0,male,374971,Miami  Florida,180.0
3861090052,id_ID,1998.0,male,375438,Medan  Indonesia,510.0
2295726157,ka_GE,1961.0,female,375654,Tbilisi  Georgia,240.0
1420338074,id_ID,1994.0,female,374746,Medan  Indonesia,420.0
2275313265,es_ES,1986.0,male,375885,Hollywood  California,-420.0
321386359,id_ID,1998.0,male,374872,Medan  Indonesia,420.0
3913824397,es_LA,1995.0,male,375450,Santo Domingo  Dominican Republic,420.0
1386214900,en_GB,1987.0,male,372864,,-240.0
2711982636,id_ID,1993.0,male,374745,Medan  Indonesia,420.0
2810188071,en_GB,1976.0,male,375448,Phnom Penh,420.0
4030798150,en_US,1995.0,female,375395,Palermo  Italy,240.0
2286292570,id_ID,1986.0,male,374662,Jakarta  Indonesia,420.0
1120323401,en_US,1994.0,male,375059,North Richmond  New South Wales  Australia,660.0
4066782471,id_ID,1996.0,male,375319,San Francisco  CA,420.0
3511155378,id_ID,1991.0,male,374763,Medan  Indonesia,420.0
3384563138,fr_CA,1977.0,female,374902,Montreal  Quebec,-300.0
3691949299,es_ES,1997.0,female,375341,Santo Domingo  Dominican Republic,-120.0
2098552598,en_GB,1965.0,female,373124,,-300.0
1191714842,en_US,1964.0,female,374861,Hamilton  Ontario,-240.0
3191592351,id_ID,1995.0,female,375421,Medan  Indonesia,420.0
3117046697,en_US,1991.0,male,375458,Phnom Pen  Phnum Penh  Cambodia,420.0
1666085128,en_US,1997.0,male,375450,Port Louis  18,240.0
4232243965,id_ID,1989.0,female,375420,Purwokerto  Jawa Tengah  Indonesia,420.0
2202079852,en_US,1993.0,male,374305,Tempe  Arizona,-420.0
2671029253,es_LA,1993.0,female,374860,Brooklyn  NY,-300.0
2676225924,id_ID,1994.0,male,375307,Yogyakarta,420.0
3505511916,en_US,1993.0,male,375435,Phnom Penh,420.0
547259551,en_US,1992.0,female,375619,Phnom Penh  11,420.0
786776836,id_ID,1998.0,female,374715,Medan  Indonesia,420.0
639409951,en_US,1981.0,male,373331,,-240.0
2685090431,id_ID,1994.0,male,375440,Kebumen  Jawa Tengah  Indonesia,420.0
2411451936,en_US,1990.0,male,375440,Djokja  Yogyakarta  Indonesia,420.0
3236041774,en_US,1990.0,female,375126,Corona  CA,-480.0
4032639394,en_US,1994.0,male,373739,,330.0
294167146,en_US,1988.0,female,375617,Yogyakarta,420.0
3680140922,id_ID,1993.0,male,375466,Medan  Indonesia,420.0
3757671214,en_US,1957.0,male,374714,San Francisco  California,-480.0
1829290442,es_LA,1990.0,female,375731,Santo Domingo  Dominican Republic,-240.0
2833011810,en_US,1996.0,female,375556,Phnom Pen  Phnum Penh  Cambodia,420.0
466698547,es_LA,1993.0,male,375445,Santo Domingo  Dominican Republic,-240.0
2500150280,en_US,1974.0,female,374513,Toronto  Ontario,-300.0
2325340243,en_US,1994.0,female,375892,Phnom Penh  11,420.0
3200119975,id_ID,1989.0,male,375658,Jombang  Jawa Timur  Indonesia,420.0
3591151863,en_US,1982.0,male,374475,Mesa  Arizona,-420.0
2449307177,en_US,1968.0,male,374621,Vaughan  Ontario,-300.0
508837021,en_US,1979.0,male,375487,San Francisco  California,-480.0
1386311924,en_US,1985.0,male,375443,Yogyakarta,420.0
265142861,en_US,1985.0,female,371735,,-240.0
1474775097,id_ID,1991.0,male,375303,Medan  Indonesia,420.0
1954193338,en_US,1972.0,male,375683,Yogyakarta,450.0
1109825061,id_ID,1995.0,female,375030,Jakarta  Indonesia,360.0
761616937,id_ID,1999.0,male,375328,Medan  Indonesia,420.0
2086869786,en_US,1990.0,male,375031,Long Beach  CA,-420.0
4140744216,zh_CN,1988.0,male,374720,Los Angeles  California,-420.0
3199368063,en_US,1994.0,female,374896,Spanish Town  10,60.0
569536605,id_ID,1993.0,male,375386,Purworejo  Jawa Tengah  Indonesia,420.0
2176419410,en_US,1987.0,male,375461,Phnom Penh,420.0
3151272434,id_ID,1987.0,male,375460,Medan  Indonesia,420.0
286293491,id_ID,1985.0,male,375777,Yogyakarta,420.0
3987610774,en_US,1992.0,female,375415,Bel Air  Flacq  Mauritius,240.0
2764881224,es_ES,1995.0,female,375398,Santo Domingo  Dominican Republic,-180.0
203050907,id_ID,1993.0,male,374748,Medan  Indonesia,420.0
551538117,es_LA,1995.0,male,375474,Santo Domingo  Dominican Republic,480.0
4146675310,en_US,1995.0,male,375485,Phnom Pen  Phnum Penh  Cambodia,420.0
248805577,en_US,1988.0,female,375440,Phnom Penh  11,420.0
2774351000,id_ID,1995.0,male,375275,Medan  Indonesia,420.0
2191468400,id_ID,1986.0,male,374823,Medan  Indonesia,420.0
2936209614,id_ID,1997.0,female,374769,Jakarta  04,420.0
2962003608,en_US,1991.0,female,375311,Medan  Indonesia,420.0
160071273,en_US,1992.0,female,375438,Pamplemousses  Pamplemousses  Mauritius,240.0
441103517,id_ID,1997.0,male,375102,Medan  Indonesia,420.0
158531231,id_ID,1995.0,male,374753,Medan  Indonesia,420.0
3298977709,en_US,1993.0,male,374896,Costa Mesa  CA,-480.0
3383460510,en_US,1989.0,male,375904,Westminster  California,-480.0
2111847795,id_ID,1995.0,female,375580,Gorontalo,480.0
1418885681,en_GB,1985.0,male,375434,Sydney  02,420.0
2444012189,en_US,1976.0,male,373636,,-420.0
363257522,en_US,1992.0,female,374351,Tucson  Arizona,-420.0
3519657066,id_ID,1990.0,male,375290,Jakarta  Indonesia,420.0
599144899,id_ID,1995.0,male,374826,Medan  Indonesia,420.0
2031754020,en_US,1993.0,female,375632,Phnom Pen  Phnum Penh  Cambodia,420.0
2789486165,en_US,1989.0,male,374971,Los Angeles  California,-480.0
732078356,fr_FR,1993.0,male,374974,Beverly Hills  California,60.0
4138013784,id_ID,1995.0,male,374622,Medan  Indonesia,420.0
1320034490,id_ID,1993.0,male,374814,Medan  Indonesia,420.0
2692979972,id_ID,1994.0,female,374775,Medan  Indonesia,420.0
4103923906,id_ID,1994.0,male,375794,Medan  Indonesia,420.0
3674200063,id_ID,1997.0,male,374787,Medan  Indonesia,450.0
57075229,en_GB,1910.0,male,375297,Yogyakarta,420.0
1131940169,en_US,1992.0,male,375473,Phnom Penh,420.0
69302861,en_US,1992.0,male,374521,Ottawa  Ontario,-240.0
445442743,zh_CN,1992.0,male,374691,Whittier  California,-480.0
1555879260,en_US,1989.0,male,375209,Los Angeles  California,-480.0
2722968909,id_ID,1994.0,male,374956,Jakarta  04,420.0
631446479,en_US,1986.0,female,375225,Los Angeles  California,-480.0
2187693519,id_ID,1992.0,female,375445,Surakarta  Indonesia,420.0
2539871585,en_US,1990.0,male,375441,Phnom Penh,420.0
2723513568,en_US,1987.0,male,375432,Yogyakarta,420.0
1844741381,id_ID,1999.0,male,374768,Medan  Indonesia,420.0
3725766398,id_ID,1994.0,male,374246,,420.0
699877746,en_GB,1981.0,female,372810,,-300.0
135706634,en_US,1995.0,male,375376,Triolet  Mauritius,240.0
1296007357,es_ES,1995.0,male,375453,,-180.0
803166736,en_GB,1992.0,female,375461,  ,420.0
2107308395,es_LA,1976.0,male,375624,Santiago De Los Caballeros  Santiago  Dominican Republic,-240.0
866032649,en_US,1977.0,female,373122,,-240.0
2116203935,id_ID,1991.0,male,374564,Medan  Indonesia,-300.0
47659843,en_US,1990.0,male,375564,Phnom Penh  11,420.0
3042642967,id_ID,1910.0,male,375193,Medan  Indonesia,420.0
3434508639,id_ID,1993.0,female,375481,Medan  Indonesia,420.0
1754474767,id_ID,1995.0,male,375272,Medan  Indonesia,-240.0
540360566,en_US,1991.0,male,374977,Salinas  CA,-480.0
3436781566,en_US,1989.0,male,375461,Dudhnai  Assam  India,330.0
427471768,id_ID,1995.0,male,375258,Jakarta  04,420.0
508282809,id_ID,1991.0,male,375451,Yogyakarta,420.0
743008535,en_US,1990.0,male,374934,Toronto  Ontario,-240.0
2805293886,en_US,1995.0,male,375462,Phnom Penh,420.0
3041198590,id_ID,1998.0,male,374238,,420.0
2207460362,id_ID,1990.0,male,375346,Medan  Indonesia,420.0
1108471961,es_LA,1991.0,male,375581,Los Angeles  CA,-480.0
3626957091,en_US,1997.0,female,375723,  ,-300.0
843843832,en_US,1982.0,female,372877,,-240.0
1959500556,id_ID,1996.0,male,374745,Medan  Indonesia,420.0
738324703,en_US,1988.0,male,373734,,-240.0
3477857993,es_LA,1984.0,male,375796,Commerce  California,-480.0
3616389778,id_ID,1992.0,male,375349,Yogyakarta,-420.0
156584666,id_ID,1989.0,male,375553,Yogyakarta,420.0
249577815,es_ES,1984.0,male,374967,Mexico City  Mexico,-360.0
3122183291,es_LA,1993.0,female,375357,Miami  Florida,-240.0
256692717,id_ID,1995.0,female,375362,Medan  Indonesia,420.0
4047903240,en_US,1983.0,male,374535,Waterbury  Connecticut,-300.0
3461518589,en_US,,female,371513,,-240.0
1663149119,en_US,1993.0,female,374660,Anaheim  California,-420.0
4171765566,id_ID,1997.0,male,374797,Medan  Indonesia,420.0
341641838,id_ID,1991.0,male,374725,Medan  Indonesia,420.0
2071663365,es_LA,1993.0,male,376340,Barboursville  WV,-480.0
2559754952,en_US,1982.0,male,371401,,-240.0
3770864710,en_US,1993.0,male,375348,Camp Thorel  Moka  Mauritius,240.0
3502990892,en_US,1993.0,male,375439,Phnom Penh,-480.0
3798379681,id_ID,1990.0,male,375340,Jogjakarta  Indonesia,420.0
3818876690,ka_GE,1995.0,female,375488,Bat'Umi  Ajaria  Georgia,240.0
2138239477,en_US,1989.0,male,375394,Yogyakarta,420.0
3186268838,id_ID,1994.0,male,375473,Yogyakarta,300.0
2133006016,en_GB,1991.0,female,375474,Moscow  Russia,240.0
3686871863,es_LA,1994.0,female,375853,Miami  Florida,-240.0
221442949,id_ID,1994.0,male,374860,Medan  Indonesia,420.0
1906220044,en_US,1988.0,male,374741,Medan  Indonesia,420.0
988213942,id_ID,1997.0,male,375364,Medan  Indonesia,420.0
2217177799,id_ID,1989.0,male,376008,Wonosobo  Jawa Tengah  Indonesia,420.0
2624413719,id_ID,1994.0,female,375454,Temanggung  Jawa Tengah  Indonesia,420.0
283716061,en_US,1992.0,female,375486,Phnom Penh,420.0
1585175216,id_ID,1993.0,male,375162,Jogjakarta  Indonesia,420.0
2092954906,id_ID,1996.0,male,375364,Indrapura  Sumatera Utara  Indonesia,420.0
2305032569,en_US,1994.0,female,375606,Sihanoukville,420.0
1572816023,es_ES,1993.0,male,375639,Santo Domingo  Dominican Republic,-360.0
2438466073,id_ID,1997.0,female,375416,Djokja  Yogyakarta  Indonesia,420.0
2852759815,en_US,1988.0,male,375999,Doha  01,180.0
299446963,en_US,1993.0,male,375441,Sihanoukville,420.0
4073053389,en_US,1989.0,male,371973,,-360.0
2949876199,id_ID,1994.0,male,375420,Medan  Indonesia,420.0
754938428,id_ID,1993.0,male,375124,Yogyakarta,420.0
528289771,en_US,1993.0,male,375418,Trabek  05,420.0
2920617215,en_US,1994.0,male,375501,San Francisco  California,
3669633546,en_US,1981.0,female,374668,Toronto  Ontario,-300.0
1707093494,id_ID,1990.0,male,375369,Yogyakarta,-510.0
3424054391,id_ID,1998.0,male,375036,Jakarta  Indonesia,420.0
2596513149,en_US,1992.0,male,375545,Yogyakarta,-300.0
2010045207,id_ID,1994.0,female,374787,Medan  Indonesia,420.0
1328697582,id_ID,1995.0,female,375486,Yogyakarta,420.0
580008340,en_US,1991.0,male,375488,Phnom Pen  Phnum Penh  Cambodia,420.0
2949537983,en_US,1977.0,female,371898,,-300.0
292322045,id_ID,1993.0,female,375483,Purwokerto  Jawa Tengah  Indonesia,420.0
4081921627,fr_FR,1992.0,male,374892,Los Angeles  California,60.0
988160405,en_US,1994.0,male,375489,Phnom Penh,420.0
1063337028,id_ID,1989.0,male,375271,Yogyakarta,420.0
1223566187,en_US,1992.0,male,373666,,-240.0
532589341,en_US,1994.0,male,375379,Camp Thorel  Moka  Mauritius,240.0
555631167,es_LA,1993.0,male,375350,Santo Domingo  Dominican Republic,-180.0
2039668267,en_US,1997.0,female,375591,Tbilisi  Georgia,240.0
3504006486,id_ID,1992.0,male,375451,Yogyakarta,420.0
3042360462,en_US,1995.0,male,375831,Garden Grove  California,-480.0
659158929,id_ID,1995.0,male,375607,Tasikmalaya,420.0
2987144847,id_ID,1990.0,female,375393,Yogyakarta,420.0
1634011224,id_ID,1995.0,male,375439,Medan  Indonesia,420.0
3889944197,id_ID,1992.0,female,375393,Bantul,420.0
1748492203,id_ID,1991.0,male,375417,Yogyakarta,420.0
4087630383,es_LA,1991.0,male,375447,San Felipe de Puerto Plata,-360.0
3467307298,es_LA,1981.0,male,374665,Mexico City  Mexico,480.0
1754904960,en_GB,1993.0,female,375869,Toronto  Ontario,-300.0
3452705349,id_ID,1987.0,male,375999,Medan  Indonesia,420.0
4075466480,en_GB,1979.0,male,371946,,-420.0
2979487597,id_ID,1993.0,male,375421,Gamping  Yogyakarta  Indonesia,420.0
3910177999,id_ID,1986.0,male,375350,Medan  Indonesia,360.0
3488552280,id_ID,1992.0,male,375486,Surabaya  Indonesia,420.0
610133863,es_LA,1987.0,male,375373,Santo Domingo  Dominican Republic,-240.0
2895220130,en_US,1979.0,male,372433,,-240.0
747578727,en_US,1995.0,female,375395,Port Louis  Mauritius,-660.0
3693095617,es_LA,1997.0,female,375397,Santo Domingo  Dominican Republic,-300.0
3909374079,en_GB,1990.0,female,375718,New York  New York,-300.0
48380986,id_ID,1993.0,male,375185,Djokja  Yogyakarta  Indonesia,480.0
1122537977,id_ID,1995.0,male,374760,Medan  Indonesia,420.0
443931185,es_ES,1990.0,male,375477,Santo Domingo  Dominican Republic,-240.0
307071731,en_US,1992.0,female,375457,Kompong Cham  Kampong Cham  Cambodia,420.0
2062977016,id_ID,1997.0,male,375385,Medan  Indonesia,420.0
4125376571,id_ID,1994.0,male,374618,Medan  Indonesia,420.0
591781953,id_ID,1991.0,male,376000,Medan  Indonesia,420.0
2736679402,id_ID,1998.0,male,374792,Bekasi,420.0
1952293169,id_ID,1990.0,male,375396,Yogyakarta,420.0
3021174039,en_US,1990.0,male,373119,,180.0
2945726385,en_US,1988.0,female,373744,,-300.0
3577629547,id_ID,1993.0,female,375461,Medan  Indonesia,420.0
3299137750,id_ID,1989.0,female,375561,Yogyakarta,420.0
1177603447,en_GB,1994.0,female,374501,Montclair  NJ,-300.0
3221482892,es_LA,1993.0,male,375432,Isabelita  Distrito Nacional  Dominican Republic,-300.0
4106927042,en_US,1983.0,female,375368,San Francisco  California,-480.0
1309915074,en_US,1971.0,male,374636,Ottawa  ON,-300.0
1672939792,en_US,1910.0,male,375389,Hamilton  Ontario,-300.0
82610705,en_GB,1990.0,male,375372,Jogjakarta  Indonesia,420.0
4005906279,id_ID,1993.0,male,375364,Banyuwangi  Jawa Timur  Indonesia,420.0
552316934,id_ID,1993.0,female,375360,Jokjakarta  Yogyakarta  Indonesia,420.0
1155485546,en_US,1999.0,female,375437,Phnom Penh,420.0
3138635490,en_US,1974.0,male,370633,,-480.0
1459241748,en_US,,male,371455,,-240.0
383587770,en_US,1998.0,female,375418,Flacq  Flacq  Mauritius,240.0
384269001,en_GB,1985.0,male,374041,,-300.0
1657497614,en_US,1985.0,male,375483,Phnom Penh,420.0
3594879390,id_ID,1989.0,male,375438,Yogyakarta,420.0
3600455391,id_ID,1978.0,female,375473,Jogjakarta  Indonesia,420.0
1615336827,es_LA,1993.0,female,375551,Santo Domingo  Dominican Republic,120.0
925172794,id_ID,1994.0,female,375388,Yogyakarta,420.0
724978354,id_ID,1993.0,male,375350,Los Angeles  California,420.0
486162423,id_ID,1998.0,female,375365,Bandung  Indonesia,420.0
73288922,en_PI,1993.0,female,374588,Boston  Massachusetts,-240.0
1339315323,en_GB,1986.0,female,374683,Toronto  Ontario,-300.0
3330527170,ka_GE,1988.0,female,375490,Tbilisi  Georgia,180.0
411622998,id_ID,1993.0,female,375958,  ,420.0
910947719,en_US,1977.0,male,374586,Middletown  Orange County  New York,-300.0
2105308456,en_US,1987.0,male,375281,Los Angeles  California,-420.0
1821206755,es_ES,1990.0,female,375453,Santo Domingo  Dominican Republic,60.0
3850128249,en_GB,1986.0,male,373870,,-240.0
61814256,id_ID,1987.0,male,375364,Yogyakarta,420.0
1463808662,en_US,1989.0,male,373785,,-360.0
3536031836,id_ID,1990.0,male,375361,Pangkalanbrandan  Sumatera Utara  Indonesia,420.0
1491636315,id_ID,1990.0,female,375418,Yogyakarta,420.0
613604753,id_ID,1910.0,male,375350,Djokja  Yogyakarta  Indonesia,420.0
1289434141,en_US,1994.0,male,375077,Los Angeles  CA,-480.0
3628146836,en_US,1990.0,male,376064,Karachi  Pakistan,240.0
609331956,en_US,1996.0,male,375459,Siem Reap,420.0
2122304529,id_ID,1992.0,male,374717,Medan  Indonesia,420.0
2557219570,en_US,1982.0,female,375359,Los Angeles  California,-300.0
2102662137,id_ID,1993.0,male,375548,Medan  Indonesia,420.0
1697527574,en_US,1991.0,female,375487,Phnom Penh,420.0
3415507920,id_ID,1991.0,male,375443,Bandar Lampung,420.0
2713002362,en_US,1969.0,male,373126,,-300.0
1949443459,id_ID,1994.0,female,374724,Medan  Indonesia,420.0
4109397627,id_ID,1993.0,female,375413,Klaten  Jawa Tengah  Indonesia,420.0
2838808644,es_LA,1997.0,male,375334,Santo Domingo  Dominican Republic,60.0
2403055502,id_ID,1992.0,male,375386,Yogyakarta,420.0
3001870892,en_US,1994.0,male,375461,Phnom Penh,420.0
1518400220,es_ES,1956.0,male,376024,Manhattan  New York,-300.0
3986539301,id_ID,1996.0,male,375726,Kabanjahe,420.0
366365683,id_ID,1987.0,female,375057,Medan  Indonesia,420.0
1210062900,en_US,1994.0,male,374707,Medan  Indonesia,420.0
776020237,en_US,1994.0,male,375456,Phnom Penh  11,-420.0
1733709559,en_US,,male,374014,,-420.0
3272389348,id_ID,1991.0,female,374748,Medan  Indonesia,420.0
3865016311,id_ID,1992.0,male,375457,Jakarta  04,420.0
948275186,id_ID,1993.0,male,375711,Siborongborong  Sumatera Utara  Indonesia,60.0
4181468602,fr_FR,1985.0,female,375399,Roches Noires  Riviere Du Rempart  Mauritius,240.0
1568770334,es_LA,1996.0,male,376011,New London  Connecticut,-150.0
2989025224,id_ID,1993.0,female,375009,Seoul  Korea,120.0
1486339292,id_ID,1992.0,male,375684,Los Angeles  California,420.0
973677184,id_ID,1990.0,female,375685,Medan  Indonesia,420.0
2452785645,id_ID,1992.0,male,375319,Medan  Indonesia,-420.0
3929074393,en_US,1991.0,male,375477,Burlington  Ontario,-300.0
2980440229,en_US,1991.0,female,375484,Trabek  05,420.0
1536104641,en_US,1974.0,male,373121,,-240.0
4122483286,en_US,1994.0,male,374949,Los Angeles  CA,-480.0
1788141082,en_US,1987.0,male,375817,Poipet,420.0
3279257076,id_ID,1992.0,male,374789,Medan  Indonesia,420.0
66260844,id_ID,1993.0,male,375442,Rantauprapat  Sumatera Utara  Indonesia,420.0
1551848670,en_US,1991.0,male,373035,,-240.0
3975666608,en_US,1987.0,male,375490,Phnom Penh  11,420.0
3453760477,en_US,1984.0,male,375812,Hollywood  California,120.0
382550204,en_US,1988.0,male,374673,Poughkeepsie  NY,-300.0
1169783448,id_ID,1997.0,female,374703,Medan  Indonesia,420.0
1805025807,id_ID,1988.0,male,375449,Yogyakarta,420.0
3841682652,en_US,1993.0,male,374337,Glendale  Arizona,-420.0
1859726822,id_ID,1997.0,female,374790,Medan  Indonesia,420.0
1427469971,id_ID,1993.0,male,375590,Yogyakarta,420.0
3257224121,id_ID,1905.0,male,375128,undefined  undefined,420.0
1067164735,en_US,1990.0,female,375119,Los Angeles  California,-480.0
2944246732,en_US,1993.0,male,375446,Phnom Penh,420.0
1356079140,en_US,1972.0,female,375446,Cassis  Port Louis  Mauritius,240.0
2404499203,id_ID,1993.0,male,375447,Surabaya  Indonesia,420.0
2259554717,en_GB,1978.0,male,371925,,480.0
589091561,fr_FR,1988.0,male,375490,Phnom Penh,420.0
3810123859,id_ID,1992.0,female,374667,Medan  Indonesia,-480.0
2889282959,en_US,1996.0,male,375485,Rose Hill  Mauritius,240.0
3492585943,en_US,1994.0,male,376407,Los Angeles  California,-300.0
1280283349,es_ES,1997.0,female,375454,Santiago De Los Caballeros  Santiago  Dominican Republic,-240.0
2298623317,id_ID,1990.0,male,374762,Medan  Indonesia,420.0
2501280523,en_US,1994.0,female,375442,Phnom Penh  11,420.0
24978365,id_ID,1997.0,female,375441,Lahat  Sumatera Selatan  Indonesia,420.0
1116289197,id_ID,1990.0,male,375353,Dortmund  Germany,420.0
16210231,id_ID,1991.0,male,375387,Bekasi,420.0
2890295436,en_US,1990.0,female,375431,Yogyakarta,420.0
2874765790,en_US,1994.0,male,375440,Phnom Penh,420.0
1544526064,en_US,1988.0,male,375490,Rose Belle  Grand Port  Mauritius,-480.0
4220962429,id_ID,1990.0,male,374725,Bekasi,420.0
1735204308,es_ES,1993.0,female,375356,Yonkers  New York,420.0
1107746429,id_ID,1997.0,male,374717,Medan  Indonesia,420.0
240521211,ka_GE,1992.0,male,375640,Tbilisi  Georgia,240.0
2321085380,en_GB,1987.0,male,375395,Purwokerto  Jawa Tengah  Indonesia,-420.0
3904408941,en_US,1988.0,male,375008,Long Beach  CA,-480.0
932480867,id_ID,1993.0,male,376186,Medan  Indonesia,420.0
3515391844,es_LA,1905.0,male,375363,Saint Domingue  Distrito Nacional  Dominican Republic,-240.0
2419536569,en_US,1997.0,male,375347,Lalmatie  Flacq  Mauritius,240.0
26389537,id_ID,1994.0,male,374844,Medan  Indonesia,420.0
2440023887,en_US,1970.0,female,375326,Dabadie  Saint George  Trinidad And Tobago,-240.0
762911677,en_US,1979.0,female,373565,,-420.0
107783241,en_US,1989.0,male,373748,,-480.0
3442212683,zh_CN,1989.0,male,375146,Los Angeles  California,-480.0
971079958,en_GB,1991.0,male,374543,Medan  Indonesia,420.0
2344133160,id_ID,1945.0,male,375351,Medan  Indonesia,420.0
964581027,id_ID,1986.0,male,375914,Medan  Indonesia,420.0
1941314046,en_US,1991.0,male,374521,Branford  Connecticut,-300.0
4124005270,id_ID,1995.0,male,374795,Medan  Indonesia,420.0
194257626,fr_FR,1991.0,male,375636,Barcelona  Spain,60.0
1918148274,en_US,1985.0,female,375429,Hamilton  Ontario,-300.0
1268093476,id_ID,1997.0,male,375348,Tangerangscheweg  Jawa Barat  Indonesia,420.0
304983697,id_ID,1996.0,female,375439,Jakarta  Indonesia,420.0
3861589862,en_US,1966.0,male,374827,Fredericton  New Brunswick,-240.0
3555067038,en_US,1993.0,male,374686,Long Beach  California,-480.0
3481743878,id_ID,1984.0,male,375355,Cilegon,420.0
898918449,en_US,1989.0,female,375144,Los Angeles  California,-480.0
2807567247,id_ID,1995.0,male,374749,Medan  Indonesia,420.0
3947821070,en_GB,1987.0,male,375437,Phnom Penh,420.0
3245391379,es_LA,1976.0,male,373549,,-240.0
969572676,en_US,1992.0,male,375418,Phnom Penh,420.0
195973264,id_ID,1989.0,male,374595,Pekalongan  Indonesia,420.0
2837984655,en_US,1990.0,female,374838,Irvine  California,-480.0
2772609387,id_ID,1995.0,male,375372,Pekanbaru,420.0
183275855,es_ES,1994.0,male,375482,Santo Domingo  Dominican Republic,-150.0
3893362486,id_ID,1993.0,male,374843,Medan  Indonesia,420.0
2541238114,id_ID,1990.0,male,374648,Sigli  Aceh  Indonesia,420.0
43026617,en_GB,1990.0,male,375390,Terre Rouge  Pamplemousses  Mauritius,240.0
1803816912,id_ID,1996.0,male,375723,Medan  Indonesia,420.0
2560745948,id_ID,1990.0,female,374671,Medan  Indonesia,420.0
2815688436,id_ID,1991.0,female,375051,Medan  Indonesia,420.0
393817534,en_US,1994.0,male,375469,Phnom Penh,420.0
123290209,en_US,1982.0,male,375354,Norwalk  California,-480.0
2787327616,id_ID,1992.0,female,375627,Yogyakarta,420.0
120053518,id_ID,1993.0,male,374938,Medan  Indonesia,420.0
4239920443,en_US,1987.0,male,372461,,-480.0
3183278547,en_US,1989.0,male,373419,,-240.0
2114638118,en_US,1990.0,female,374347,Phoenix  Arizona,-420.0
3311830643,en_US,1990.0,male,375489,Phnom Penh  11,420.0
1126868438,id_ID,1995.0,female,375446,Yogyakarta,420.0
522776668,id_ID,1992.0,male,375354,Jakarta  04,420.0
