resourceid,projectid,vendorid,vendor_name,project_resource_type,item_name,item_number,item_unit_price,item_quantity
00eef6f85b2883aed9f809780a8df853,77e48f43e5591805920307481be896b5,757.0,Teachers' School Supply,Other,Learning Resources - Double-sided Magnetic Money,LER5080,29.99,1.0
d3cfe558141521607941e409bec012ee,77e48f43e5591805920307481be896b5,27.0,Amazon,Other,"Eureka Tub Of Animal Counters, 100 Counters in 3 3/4"" x 5 1/2"" x 3 3/4"" Tub",B000T2YKIM,10.99,1.0
69951c7348890e0d0139f22148f34a2d,77e48f43e5591805920307481be896b5,767.0,Lakeshore Learning Materials,Other,LC1650X - Lakeshore Math Counters Library 1,LC1650X,139.0,1.0
6be21381a41a7260a4a7835114a96ee9,77e48f43e5591805920307481be896b5,767.0,Lakeshore Learning Materials,Other,WA554 - Tub of Inchworms,WA554,15.99,1.0
6efdb4dba0e1eb796e3b80f2831b71fb,779e9d86bb306261c116118073971460,767.0,Lakeshore Learning Materials,Technology,JJ131 - Listen & Learn Letter Sounds Activity Program,JJ131,199.0,1.0
e23cccbd2aa077afd4853702494eddd5,779e9d86bb306261c116118073971460,767.0,Lakeshore Learning Materials,Technology,JJ426 - Listen & Learn Phonics Activity Program,JJ426,199.0,1.0
b08917a44414ae0a55c4af9636e8a23a,779e9d86bb306261c116118073971460,767.0,Lakeshore Learning Materials,Technology,DD174 - Rhyme & Read Activity Center,DD174,34.95,1.0
b14eff662ce07da32568082ad147da6c,779e9d86bb306261c116118073971460,767.0,Lakeshore Learning Materials,Technology,JJ425 - Listen & Learn Word Family Activity Program,JJ425,149.0,1.0
3bc4413d536fe2d72eea9bac7dfa94f0,779e9d86bb306261c116118073971460,767.0,Lakeshore Learning Materials,Technology,JJ327 - Listen & Learn Phonemic Awareness Activity Program,JJ327,129.0,1.0
5c76f32355b31f3f6d8f9a0a41136f08,779e9d86bb306261c116118073971460,767.0,Lakeshore Learning Materials,Technology,GG708 - Sight-Word Sentence Builder Kit,GG708,49.95,1.0
ec70cc1f092ddbde69f15d60b73b66ed,777235e5e099017d7dd457694487b6ce,757.0,Teachers' School Supply,Technology,EZ Lam Laminator Kit- - --*Comments*,EZ-KIT,2099.99,1.0
9dc591cef952ef403c212351e7e2f642,775e75cc2b3ac3ee7f12f995e6a9290c,775.0,Frey Scientific,Supplies,FLOWERPOTS 5 1/2'' PKG/10,060-2030,6.26,3.0
6f2fa2cf187ec67fb2ec23dfbd8912d8,775e75cc2b3ac3ee7f12f995e6a9290c,775.0,Frey Scientific,Supplies,GREENHOUSE GREEN THUMB CLASSROOM,078-1099,53.96,1.0
8ea717a4123570eafcc19e4c3f03eea2,775e75cc2b3ac3ee7f12f995e6a9290c,775.0,Frey Scientific,Supplies,POTTING SOIL 4 LB,373983,2.07,4.0
0ec792792dbe0d979c9dfb561c5c6abc,775e75cc2b3ac3ee7f12f995e6a9290c,775.0,Frey Scientific,Supplies,SPRAY MISTER,190-5023,3.56,2.0
ec20508a9c23b588532784dafc852e8a,775e75cc2b3ac3ee7f12f995e6a9290c,775.0,Frey Scientific,Supplies,BIOPLAST PEANUT GERMINATION,1360411,40.46,1.0
5213668768fca6a99a0695a31279a5b5,7719a38674861c0abdac846ef11c3070,21.0,Blick Art Materials,Other,RIGID WRAP/8IN W/HEADER,33507-1008,9.61,4.0
0eed4cc676ee62dc9b17485e1505b748,7719a38674861c0abdac846ef11c3070,21.0,Blick Art Materials,Other,Item Shipping/Handling Charges,SHIPPING,15.95,1.0
290bf902a14399fcd98ecdcc9189512d,7719a38674861c0abdac846ef11c3070,21.0,Blick Art Materials,Other,RIGID WRAP/5LB,33507-1005,17.67,2.0
c61aae3bf63f3abd37ec1920499ed83f,7719a38674861c0abdac846ef11c3070,21.0,Blick Art Materials,Other,ACRYLIC FELT/100/PK 9X12,63201-1003,19.1,1.0
5efa10d10f2dd18ef461ab157c0a6ae5,7719a38674861c0abdac846ef11c3070,21.0,Blick Art Materials,Other,ALUMINUM WIRE/14 GAUGE 350FT,33400-1435,15.24,4.0
0548db35a80d7e3172dab165c8e0b3ca,7719a38674861c0abdac846ef11c3070,21.0,Blick Art Materials,Other,RIGID WRAP/4INX180IN RIGID,33507-1004,4.77,4.0
4daeb557ef631f4dd5f6d7e0ef6bb720,76a2742d11e5a0c0ef28231fe42d5958,45.0,ABC School Supply,Supplies,STORAGE CHAIRBACK BUDDY BLUE AND YELLOW,388755,11.42,25.0
78437eedc11f8621eb62a8f79ef6e69c,76a2742d11e5a0c0ef28231fe42d5958,45.0,ABC School Supply,Supplies,PENCIL SAX TRU LINE BUDGET NO. 2,247248,13.55,3.0
9620c3f6675b90fa62442ea8d616cf36,765c6232e09cd3bdad805c95e71b8953,7.0,AKJ Books,Books,Three Theban Plays,0140444254,9.59,30.0
b6512ecaa03cd14ac9a3c48629406ee6,765c6232e09cd3bdad805c95e71b8953,776.0,Recorded Books,Books,Inferno of Dante   Class Set,46274,142.8,1.0
8964dfda4504944895563dea06f6de60,7652a119427f42cc5a16d4dab6bc3f83,178.0,Quill.com,Technology,TEXAS INSTRUMENTS TI-30XII CALCULATOR -- Texas Instruments TI-30XII Scientific Calculator,842-TI-30-XII,13.49,20.0
eb679bc5409196e1d7e47ece0c11b542,75e0996129aea3ea534993531b054dd1,2.0,Kaplan Early Learning Company,Supplies,Art Across the Alphabet,47923,12.86,1.0
c28c27cdcaee496420612a9ca84fe43d,75e0996129aea3ea534993531b054dd1,2.0,Kaplan Early Learning Company,Supplies,Eco-Friendly Letter Match Set,62005,28.34,1.0
def784c68f200315e140a4f4de5d4642,75e0996129aea3ea534993531b054dd1,2.0,Kaplan Early Learning Company,Supplies,Alphabet Bean Bags,21393,30.06,2.0
021f757070bcb615b669e1bd08df603d,75e0996129aea3ea534993531b054dd1,2.0,Kaplan Early Learning Company,Supplies,AlphaClipstm Lowercase,22922,19.95,1.0
db16297555d1063afec3df990fb0818e,75e0996129aea3ea534993531b054dd1,2.0,Kaplan Early Learning Company,Supplies,Wooden Alpha Stamps,85981,17.16,3.0
c5ff9d7473288395a92472d033630f50,75e0996129aea3ea534993531b054dd1,2.0,Kaplan Early Learning Company,Supplies,AlphaClipstm Uppercase,22921,19.95,1.0
0cd1f45dc04a9ae4aef644d5705ad894,75cbac63029bc77f20549f116f1213f0,47.0,Scholastic Classroom Magazines,Other,"Science World, Grades 6 - 10 (min. 10 subscriptions per order)",40,9.25,20.0
04837ac611afa38588b7961e99b0f54f,75ab74975436ce7aac509d74a66999b8,7.0,AKJ Books,Books,Outliers,9780316017930,12.4,40.0
c419f1811adca0e92399fac596148426,75ab74975436ce7aac509d74a66999b8,7.0,AKJ Books,Books,Malcolm Gladwell Box Set,9781607882077,58.39,1.0
c0beb3e335adcee75f03d47cb77c4396,7569d5a359532fca0e59f280b7c56db7,767.0,Lakeshore Learning Materials,Technology,EW209 - Extra Wireless Headphones,EW209,39.95,2.0
ebe473277ec50d4e78a6b393046b79d9,7569d5a359532fca0e59f280b7c56db7,767.0,Lakeshore Learning Materials,Technology,RE758 - Tacky the Penguin Read-Along,RE758,38.5,1.0
ad84af669c66b294bc5d7b867412fdef,7569d5a359532fca0e59f280b7c56db7,767.0,Lakeshore Learning Materials,Technology,RE192 - Cloudy with a Chance of Meatballs Read-Along,RE192,40.5,1.0
631b34f5abf6b15f1f4c98120b1da36e,7569d5a359532fca0e59f280b7c56db7,767.0,Lakeshore Learning Materials,Technology,RE194 - The Big Hungry Bear Read-Along,RE194,44.5,1.0
a1bcc73517441397d384bad07e53d649,7569d5a359532fca0e59f280b7c56db7,767.0,Lakeshore Learning Materials,Technology,EW208 - Wireless Classroom Headphones Set,EW208,179.0,1.0
b729e5b0a51bc1b1a5f8ff193e025f18,7543497b63b6ffe67e5b425f7d9cca5c,82.0,Best Buy for Business,Technology,Epson DC-11 Document Camera - document camera,BB11155380,537.21,1.0
9a93e7a5c7ce0d08fb2dd10ac22150be,750eeb2896059d2b9c18de320484892e,150.0,CDW-G,Technology,Acer C120   DLP projector,2551398,246.88,1.0
36e49a49ba1607a20a8ca09ce48d30e9,75088c92ceb6eba57b61ff1fe7240893,45.0,ABC School Supply,Technology,CART XTRA WIDE PRESENTATION,679372,312.16,1.0
788b35efcee88c411c8a8aad125ea8e2,74f328d301d5b0638295c4ad483cccaf,775.0,Frey Scientific,Books,READER DSM-3 BUTTERFLIES AND MOTHS PKG/8,538-6049,42.0,2.0
ba49dbd2b5ad765c8c513ce5990fc7f9,74f328d301d5b0638295c4ad483cccaf,775.0,Frey Scientific,Books,DSM 3 DSR SKILLBUILDR EARTH MOON+SUN P32,538-6451,10.95,3.0
4531def749d350dad3e3ea1ce485f8d2,74f328d301d5b0638295c4ad483cccaf,775.0,Frey Scientific,Books,DSR SKILLBLDRS DSM3 FOOD CHAINS 32/PKG,538-6412,8.95,3.0
a8efd564bab90b12e2b95c1626a4d3de,74f328d301d5b0638295c4ad483cccaf,775.0,Frey Scientific,Books,READER DSM-3 EARTH MOON AND SUN PKG/8,538-6431,62.0,2.0
054184d25f2a83b3e1c65b799230e25e,74f328d301d5b0638295c4ad483cccaf,775.0,Frey Scientific,Books,READER DSM-3 FOOD CHAINS AND WEBS PKG/8,538-6059,42.0,2.0
a6d093c1656ec8476d92c78505ed0857,74f328d301d5b0638295c4ad483cccaf,775.0,Frey Scientific,Books,DSR SKILLBLDRS DSM3 BUTTERFLIES 32/PKG,538-6400,8.95,3.0
7b9bffea0c0f2f75301aa0622a39ad30,74f15f6f9b1f6bf94f5895501eb4185b,430.0,Woodwind and Brasswind,Technology,"15.4"" MacBook Pro (2.8GHz, 4GB RAM, 500GB HD, NVIDIA GeForce 9600M GT, 8x SuperDrive) (Standard)",582842,2299.0,1.0
fe1926156a3dd2691007f340addd6c5d,74ecb99dea81a149beae174cc3ef19ce,767.0,Lakeshore Learning Materials,Supplies,FD974 - Lakeshore Student Gear Clocks - Set of 6,FD974,29.95,4.0
98ed56add1742c3832dc4945f5673fe9,74ea86fa6b8ea076dbc20fa369eaf4eb,82.0,Best Buy for Business,Technology,Nintendo - Nintendo Wii Console (Black) with Wii Sports and Wii Sports Resort,BB12404711,129.99,1.0
2008b8ba253d8633c60f5bdeb976590b,74ea86fa6b8ea076dbc20fa369eaf4eb,82.0,Best Buy for Business,Technology,Nintendo - Wii Remote Plus (Black) - Black,BB11180560,35.56,1.0
586de899f6710ccc17270be84f3e5a35,74ea86fa6b8ea076dbc20fa369eaf4eb,82.0,Best Buy for Business,Technology,Just Dance 4 - Nintendo Wii,BB12299051,35.61,1.0
8ff444474db32e3b7985313ba07c7727,74a386a8187d8a0209155a23ae93af3f,150.0,CDW-G,Technology,Belkin Hi Speed USB 2 0 7 Port Lighted Hub   Black,1425595,25.94,2.0
cfd6453f2b8f89621fa1bb0ac61ae168,74a386a8187d8a0209155a23ae93af3f,150.0,CDW-G,Technology,Logitech V220 Wireless Mouse,1259256,19.99,10.0
2d953ca24875799e092954cc6e4ac989,7474406f86a011cc90ab96fd2d853eeb,767.0,Lakeshore Learning Materials,Supplies,DD802 - Restaurant Math - Money Problem Solving Kit,DD802,19.95,1.0
4efcf54107108c588a23679b994dfdc1,7474406f86a011cc90ab96fd2d853eeb,767.0,Lakeshore Learning Materials,Supplies,FF833 - Money Cubes,FF833,29.95,1.0
feebf77907195cc5431b8db1f20f52c0,7474406f86a011cc90ab96fd2d853eeb,767.0,Lakeshore Learning Materials,Supplies,RA650X - Early Math Manipulative Library - Complete Set,RA650X,279.0,1.0
fed92544b7466efc3f96c4c050326f50,7474406f86a011cc90ab96fd2d853eeb,45.0,ABC School Supply,Supplies,BOX TUTOR PREK MATH SORTING,1376248,30.39,1.0
212d5bee158c1ac3acc8b5627f0a1f5f,7474406f86a011cc90ab96fd2d853eeb,767.0,Lakeshore Learning Materials,Supplies,DD805 - Neighborhood Jobs Math - Mixed Operations Problem Solving Kit,DD805,19.95,1.0
ab6b59255d6ee6a54712e64561141203,74503f8ab212a8b9a9cab95ee3e13adf,82.0,Best Buy for Business,Technology,Compaq Presario Laptop / AMD Athlon&#153; II Processor / 15.6' Display - Black,BB11140468,379.99,1.0
3ebb58204504864348749602a9e304d2,7445e3fdd32a1ac1308457927fbcd375,82.0,Best Buy for Business,Technology,Apple - iPod touch 8GB* MP3 Player (4th Generation - Latest Model) - White,BB11639785,183.99,5.0
80aa7ba237c8b9d3edc16baddef9fb53,7445e3fdd32a1ac1308457927fbcd375,773.0,School Specialty,Technology,EASISPEAK BUNDLE SETOF 5 W/CHARGING HUB,1383484,332.49,1.0
cfaea8137f71ab6298e0687cd41672b4,7445e3fdd32a1ac1308457927fbcd375,82.0,Best Buy for Business,Technology,Griffin Technology - Protector Case for Apple iPod touch - Black,BB11506333,19.99,1.0
350ac4fe7ae4ee47749c3c5ba5147285,7445e3fdd32a1ac1308457927fbcd375,82.0,Best Buy for Business,Technology,Griffin Technology - Protector Case for Apple iPod touch - Pink,BB11506320,19.99,1.0
310be3fdd02cf3a3bee8ce89cc480e51,7445e3fdd32a1ac1308457927fbcd375,82.0,Best Buy for Business,Technology,Griffin Technology - Protector Case for 4th-Generation Apple iPod touch - Red,BB11918836,19.99,1.0
6ae19a587a4ab304d2f0d4aa0ad19688,7445e3fdd32a1ac1308457927fbcd375,82.0,Best Buy for Business,Technology,Griffin Technology - Protector Case for 4th generation Apple iPod touch,BB11506332,19.99,1.0
fdc3702db4630e503d3361a6f874b9e3,74137280126c8c804afe11d8393046ca,767.0,Lakeshore Learning Materials,Books,HH590X - Hands-On Science Specimen Centers - Complete Set,HH590X,129.0,1.0
fa6c151d85dafc0140fc7ddf6debf4f8,74137280126c8c804afe11d8393046ca,7.0,AKJ Books,Books,Sharks,9780060877132,5.1,1.0
0bbcdba909f3735f16ac0a543ba047dd,74137280126c8c804afe11d8393046ca,757.0,Teachers' School Supply,Books,Animal Kingdom Book Set Of 6,ER-CPB9781429603195,35.7,1.0
97a6e4b7f2d306b76c3334a2195a14a1,74137280126c8c804afe11d8393046ca,7.0,AKJ Books,Books,Face to Face with Frogs Mark W. Moffett,9781426306266,5.07,1.0
15caf4b60a01f36e544990ce7fafb0bc,74137280126c8c804afe11d8393046ca,767.0,Lakeshore Learning Materials,Books,EE466 - Electricity Book Library - Gr. 4-6,EE466,39.5,1.0
fbb6fef0a0f716c35f554b8f5ff37b42,74137280126c8c804afe11d8393046ca,767.0,Lakeshore Learning Materials,Books,HH265 - Read About Science Learning Center - Rocks and Soil,HH265,29.99,1.0
cf88e3111d06b83f69aa0956a7654a60,74137280126c8c804afe11d8393046ca,757.0,Teachers' School Supply,Books,Habitats Around The World,ER-CPB9781429671576,27.8,1.0
a054b6c012deb2f88eb383c400d4f1cc,74137280126c8c804afe11d8393046ca,775.0,Frey Scientific,Books,BOOKS ANIMAL WEAPONS AND DEFENSES,1431088,42.93,1.0
0b19ccca8fb76bc0d59efffabdd895d7,74137280126c8c804afe11d8393046ca,7.0,AKJ Books,Books,"Face to Face with Penguins Yva Momatiuk, John Eastcott (Phot",9781426305610,12.37,1.0
ef5897c95a11e61233ae91b1c569433d,74137280126c8c804afe11d8393046ca,7.0,AKJ Books,Books,Lion vs. Tiger,9781410923981,5.83,1.0
1501d291f44bb6a24c27a9cec0887353,74137280126c8c804afe11d8393046ca,7.0,AKJ Books,Books,Animals Up Close Igor Siwanowicz (Photographer),9780756645137,14.59,1.0
879717b0190fef42127688f1ed0af6bd,74137280126c8c804afe11d8393046ca,7.0,AKJ Books,Books,Alligator vs. Crocodile,9781410924025,5.83,1.0
c38eaccf0690bb0b5a0f2e08ae993a3d,74137280126c8c804afe11d8393046ca,775.0,Frey Scientific,Books,CARDS READING CMPRHNSN SCIENCE ANIMAL ADAPTATIONS SET OF 32,1370744,8.99,1.0
07943a0fdb8aea0c14f454dbb11a3c7f,74137280126c8c804afe11d8393046ca,7.0,AKJ Books,Books,Shark vs. Killer Whale,9781410923998,5.83,1.0
9606a723449eb953f854b06554cce745,73fbbce85f3431f82e4eac8368eaab58,7.0,AKJ Books,Books,Pigman - NU3893,9781561373895,9.35,1.0
6971814ba2c855b60f069da5a0eab012,73fbbce85f3431f82e4eac8368eaab58,7.0,AKJ Books,Books,The Pigman,9780060757359,5.45,40.0
26f76879ee269c7f5200b652989b682f,73fbbce85f3431f82e4eac8368eaab58,7.0,AKJ Books,Books,Pigman - SP3907,SP3907,10.13,1.0
602260d1bfa1bb216ff330a891d54f5f,73aec1aa3aec4f66a7f27325a47722a1,767.0,Lakeshore Learning Materials,Books,TT172 - Level K Book Bin - Gr. 2 - Library 2,TT172,36.95,1.0
a63531c9853dc02c9a9da93b55248bc9,73aec1aa3aec4f66a7f27325a47722a1,767.0,Lakeshore Learning Materials,Books,FF464 - Leveled Library Mobile Storage Cart,FF464,129.0,1.0
65c1a705d16148bd9d1ccef03e3ff052,73aec1aa3aec4f66a7f27325a47722a1,767.0,Lakeshore Learning Materials,Books,TT171 - Level J Book Bin - Gr. 2 - Library 2,TT171,29.95,1.0
3f7e635310b01f5c24ef047a9e8781a8,73aec1aa3aec4f66a7f27325a47722a1,767.0,Lakeshore Learning Materials,Books,TT166 - Level F Book Bin - Gr. 1 - Library 2,TT166,37.95,1.0
5f180ab212c9fd627beb7a0d2f242f5b,73aec1aa3aec4f66a7f27325a47722a1,767.0,Lakeshore Learning Materials,Books,TT163 - Level C Book Bin - K-Gr. 1 - Library 2,TT163,28.95,1.0
cacf77e71df341bc7fb8d1de96affaf6,73aec1aa3aec4f66a7f27325a47722a1,767.0,Lakeshore Learning Materials,Books,TT165 - Level E Book Bin - Gr. 1 - Library 2,TT165,33.95,1.0
b61863b7ea1341b78a6eff1bb3218372,73aec1aa3aec4f66a7f27325a47722a1,767.0,Lakeshore Learning Materials,Books,TT167 - Level G Book Bin - Gr. 1 - Library 2,TT167,36.95,1.0
bfefea8797abb3067119592cf1758b2a,73aec1aa3aec4f66a7f27325a47722a1,767.0,Lakeshore Learning Materials,Books,TT169 - Level I Book Bin - Gr. 1-2 - Library 2,TT169,42.95,1.0
4ab7ac4eccda02d033d3915698ecb2fa,73aec1aa3aec4f66a7f27325a47722a1,767.0,Lakeshore Learning Materials,Books,TT168 - Level H Book Bin - Gr. 1-2 - Library 2,TT168,37.95,1.0
8d11e2ca6aa31bc09bd206ca6d5d290c,73aec1aa3aec4f66a7f27325a47722a1,767.0,Lakeshore Learning Materials,Books,TT164 - Level D Book Bin - Gr. 1 - Library 2,TT164,32.95,1.0
635dc20cb664147ffc38127266e5d837,7376cfb48f31647c40ed70013ed396e2,27.0,Amazon,Technology,Wacom Intuos Pen Small Tablet (CTL480),B00EN27TCI,73.24,10.0
a47de249182043e847a7a1cc8db23094,7376cfb48f31647c40ed70013ed396e2,27.0,Amazon,Technology,SquareTrade 2-Year PC Peripherals Protection Plan ($50-$75),B008I647AM,5.98,10.0
dcd13308f9c6241bfcba6c5f5c168a56,735c7c8a67283c42893b64f09085864c,7.0,AKJ Books,Books,Grade Level Libraries Grade 6- Favorites,C10GLL6FAV,56.39,1.0
f71f3634c80e58952724fc42649ccf1a,735c7c8a67283c42893b64f09085864c,7.0,AKJ Books,Books,"Friends, Social Situations and Issues-GR3-5 TC",C10TC35FRSOIS,38.52,1.0
cca8f371b300970838a5bf5c8967507d,735c7c8a67283c42893b64f09085864c,7.0,AKJ Books,Books,Grade Level Libarary - Gr 4 Fiction,C10GLL4F,48.2,1.0
479fbed4b302bc15b52a9b30875fb38e,735c7c8a67283c42893b64f09085864c,757.0,Teachers' School Supply,Books,Tote trays Clear by Steffy Wood----*Comments*,SWP7052-Clear,8.88,8.0
fa2d5cace9655e575d8881f0a7780e6c,735c7c8a67283c42893b64f09085864c,7.0,AKJ Books,Books,Sports- GR6-8 TC,C10TC68SPRTS,50.65,1.0
e474fc30af5a48251252ef7f40747b6c,73536329f0578cb537d38b81c4163780,752.0,Nasco,Supplies,Tessellation Templates &#45; Pkg. of 10,TB16894,23.7,4.0
66716f661344f0f9d91ce325af6b0483,73536329f0578cb537d38b81c4163780,752.0,Nasco,Supplies,Designing and Drawing Tessellations Book,TB24041,25.5,1.0
8a563d28a40e7efe6faef3cb4267e392,73536329f0578cb537d38b81c4163780,752.0,Nasco,Supplies,Roylco&#174; Tessellation Animal Templates &#45; Set of 12,9727936,14.35,4.0
a25e37443e4faf899953e2dbf4159469,73536329f0578cb537d38b81c4163780,752.0,Nasco,Supplies,"Tessellations Posters, Book and Video Set",9718052,67.1,1.0
74b1e48a73ffb6e4567074b73b94c944,734082b168b225aa742f0acda8cb7b4c,761.0,Childcraft,Supplies,TRICYCLE ITALTRIKE SPEEDY LARGE 14'',9206068030,142.49,3.0
bd5931b460d5906eca6065c7447948b7,732d323903307819dd902678e5e665cb,7.0,AKJ Books,Books,Bloodsong,9781416936169,12.57,3.0
ddadc39ec4141e9243748b8b9948865b,732d323903307819dd902678e5e665cb,7.0,AKJ Books,Books,To Catch a Dream,9781616512699,6.62,3.0
c7f87af3feb4d707065ca2e7e0c61fd7,732d323903307819dd902678e5e665cb,7.0,AKJ Books,Books,Time of Courage,9781616512705,6.62,3.0
48615ed2d069804b9ffc4f7116faab37,732d323903307819dd902678e5e665cb,7.0,AKJ Books,Books,Amor and Summer Secrets,9780758225535,7.36,3.0
9765c0d6aeb1db3259264cd886655a7d,732d323903307819dd902678e5e665cb,7.0,AKJ Books,Books,High Interest - Grade Level 8,C11HIRR8,57.36,3.0
cac2936f76a6472b221d4dedc197186f,732d323903307819dd902678e5e665cb,7.0,AKJ Books,Books,Leftovers,9781416546627,8.88,3.0
164710032a51d9371685223bf9c38777,732d323903307819dd902678e5e665cb,7.0,AKJ Books,Books,Rules of Attraction Simone Elkeles,9780802720856,12.57,3.0
044d966c12e100b5f5cd17ef7a026c41,732d323903307819dd902678e5e665cb,7.0,AKJ Books,Books,"Dogfight, A Love Story",9780385532983,18.46,3.0
084495d6e6c4b353196355967403964e,73214cb0a019bb98b2226a1bc8be994b,761.0,Childcraft,Technology,KIT CENTER LISTENING PACKAGE CD,204435230,289.99,1.0
478568d8fa0da4ad8e3a5cafd33c48c9,72f092c72b15e4ddfefc7802f7014642,758.0,Barnes and Noble,Books,"The Dunderheads David Roberts, David Roberts (Illustrator)",9780763624989,12.23,2.0
2278e2c080ab179982057f67a59d176e,72f092c72b15e4ddfefc7802f7014642,758.0,Barnes and Noble,Books,"Stink: Solar System Superhero (Stink Series #5) Megan McDonald, Peter H. Reynolds (Illustrator)",9780763643218,9.35,10.0
d217b7a38adf826d7b69ea8699246ac2,72ec3cc131a9cff8107c9328a05e4129,82.0,Best Buy for Business,Other,"Stay cool with this tower fan that features easy-to-use push button controls, 3 fan speeds and oscillating action that evenly circulates air in wide spaces.",BB10861861,34.99,4.0
b2f3128ad0577c90a6cb759387122b35,72ec3cc131a9cff8107c9328a05e4129,82.0,Best Buy for Business,Other,"HP LaserJet Pro M1212nf MFP - Multifunction ( fax / copier / printer / scanner ) - B/W - laser - copying (up to): 19 ppm - printing (up to): 19 ppm - 150 sheets - 33.6 Kbps - Hi-Speed USB, 10/100 Base-TX - AC 110 V",BB11089089,199.99,1.0
bb1e076ff575a943fc4843d70d114a87,72ec3cc131a9cff8107c9328a05e4129,82.0,Best Buy for Business,Other,Stay comfortable in hot weather with this air conditioner that features a dual hose system and multidirectional airflow to cool a room up to 600 sq. ft. The heating mode provides flexibility for use in cool weather.,BB10949909,438.99,1.0
27debdc0ab422b0587bbc6e46bfc00c4,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Attack of the Mutant Lunch Lady: A Buzz Beaker Brainstorm Sc,9781434205018,3.86,1.0
d2066a8e5209b44d545acdf91ac9d8df,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,"Day I Swapped My Dad for Two Goldfish Neil Gaiman, Dave Mcke",9780060587017,14.03,1.0
a804bc51fdeba1c08be007bb43317af5,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Skater Girl,9780375839894,5.45,1.0
96c897b0c9d452688ad0f90579dc32be,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Puppy Love,9780375839900,4.67,1.0
48f85ea25539a2e72d38b11d1354facb,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Coraline Graphic Novel,9780060825454,7.79,1.0
6017bf343dcc6ec4bf76aa73502aa5e8,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Romeo and Juliet (Illustrated Adaption),9781562549343,7.76,1.0
6c0b3a721fb7e88c772fa4eadd8061c9,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Beach Babe,9780375832314,5.45,1.0
812f2a07940ec26025b3faaca7853deb,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,"20,000 Leagues Under the Sea (Illus. Classics)",9781562549503,7.76,1.0
bc7821045c4a7e99ef25966782a53322,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,"Musical, The",9780375843884,5.45,1.0
2df15fcd666c5b767eb89fd2d8e93bf2,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Nancy Drew Boxed Set: Graphic Novels Volumes 1-4 Stefan Petr,9781597070386,23.36,1.0
b44aeccc458e69ca187a5508d559691b,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,"Amazing Spider-Man, Volume 9: Skin Deep Mike Deodato Jr. (Ar",9780785116424,7.79,1.0
120e3ed636092208a6f6375ee8d5b1bd,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Gulliver''s Travels (Illus. Classics),9781562549022,7.76,1.0
19234c74ca87f7822d04fcc7cee68709,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Babymouse: Rock Star,9780375832321,5.45,1.0
2a165e6ff5a3336951a9b117f6b0e7a5,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Queen of the World!,9780375832291,5.45,1.0
a6ca9d9a9f1dc7c3a8f38fc78ada7600,72de941ce652fad1b43c78ff30c4b6d4,767.0,Lakeshore Learning Materials,Books,LA686 - The Book Center,LA686,79.0,1.0
87b69d7602eaef53593dfad15768fd41,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Our Hero,9780375832307,5.45,1.0
411156987691e110bcf46c798528e33a,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Count of Monte Cristo Paperback Book,9781562542832,6.98,1.0
e4ac7405913b4e951cc9f6796d28eb31,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Babymouse 13,9780375865732,5.45,1.0
722b1a229807adabff4f9b3a739eb1c1,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Babymouse 11,9780375857126,4.67,1.0
69e634cb89d312caf87640009aaeba11,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Diary of a Wimpy Kid Box of Books Jeff Kinney,9780810997820,43.68,1.0
a1639760b8bac76176e49eff4f24abc8,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Benjamin Franklin,9781599052175,6.2,1.0
1aaf05551e7226024d2055b114db173f,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Camp Babymouse,9780375839887,5.45,1.0
dd996dc39170ca78c93c46ff5e4600f7,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,A Midsummer Night''s Dream (Illus. Classics) HARDCOVER,9781599059099,15.56,1.0
9a0f981be2b948554782b17233efa3ed,72de941ce652fad1b43c78ff30c4b6d4,7.0,AKJ Books,Books,Hamlet (Illus. Classics),9781562549046,7.76,1.0
